Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,label
825,20,81.0,11216,8,5,2006,2006,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,1489,0.0,0.0,2,0,3,1,7,1,2006.0,2.0,776.0,0,140,0,0,0,0,0,6,2006,12.3570755190667
826,20,114.0,14803,10,5,2007,2008,816.0,1636.0,0.0,442.0,2078.0,2084,0,0,2084,1.0,0.0,2,0,2,1,7,1,2007.0,3.0,1220.0,188,45,0,0,0,0,0,6,2008,12.86099861326992
827,45,50.0,6130,5,6,1924,1950,0.0,784.0,0.0,0.0,784.0,784,0,0,784,1.0,0.0,1,0,2,1,5,0,1978.5061638868744,0.0,0.0,0,0,116,0,0,0,0,5,2008,11.603679828238693
828,20,65.0,8529,7,5,2001,2001,0.0,20.0,0.0,1434.0,1454.0,1434,0,0,1434,0.0,0.0,2,0,3,1,6,1,2001.0,2.0,527.0,290,39,0,0,0,0,0,4,2009,12.14950229404178
829,60,70.04995836802665,28698,5,5,1967,1967,0.0,249.0,764.0,0.0,1013.0,1160,966,0,2126,0.0,1.0,2,1,3,1,7,0,1967.0,2.0,538.0,486,0,0,0,225,0,0,6,2009,12.128111104060462
830,160,24.0,2544,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,623,80,1223,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,7,2006,11.900905258737373
831,20,80.0,11900,6,5,1957,1957,387.0,1040.0,0.0,352.0,1392.0,1392,0,0,1392,1.0,0.0,1,1,3,1,6,2,1957.0,2.0,458.0,0,0,0,0,192,0,0,6,2008,12.01974306733868
832,160,30.0,3180,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,600,80,1200,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,6,2006,11.925035115797062
833,60,44.0,9548,7,6,2003,2003,223.0,483.0,0.0,458.0,941.0,941,888,0,1829,1.0,0.0,2,1,3,1,7,1,2003.0,2.0,613.0,192,39,0,0,0,0,0,1,2010,12.375815420117268
834,20,100.0,10004,6,6,1964,1964,180.0,196.0,345.0,975.0,1516.0,1516,0,0,1516,0.0,0.0,1,1,3,1,6,0,1964.0,2.0,472.0,0,0,0,0,152,0,0,2,2009,12.025749091398891
835,20,75.0,7875,5,6,1961,1961,136.0,572.0,0.0,572.0,1144.0,1144,0,0,1144,1.0,0.0,1,0,3,1,6,0,1961.0,2.0,456.0,0,0,0,0,0,0,0,9,2008,11.8490404949436
836,20,60.0,9600,4,7,1950,1995,0.0,442.0,0.0,625.0,1067.0,1067,0,0,1067,0.0,0.0,2,0,2,1,4,0,1996.0,2.0,436.0,290,0,0,0,0,0,0,2,2010,11.759785542901755
837,30,90.0,8100,5,6,1948,1973,0.0,338.0,0.0,1221.0,1559.0,1559,0,0,1559,1.0,0.0,1,0,2,1,5,0,1948.0,2.0,812.0,0,116,230,0,0,0,0,6,2007,11.941455846009388
838,160,21.0,1680,6,5,1973,1973,158.0,330.0,0.0,153.0,483.0,483,504,0,987,1.0,0.0,1,1,2,1,5,0,1973.0,1.0,264.0,0,0,0,0,0,0,0,11,2008,11.512925464970229
839,20,75.0,9525,5,6,1995,2006,0.0,0.0,0.0,1099.0,1099.0,1099,0,0,1099,0.0,0.0,1,1,3,1,6,0,1999.0,1.0,352.0,278,0,0,0,0,0,0,6,2008,11.877568578558138
840,50,70.0,11767,5,6,1946,1995,0.0,352.0,0.0,416.0,768.0,768,432,0,1200,0.0,0.0,1,0,3,1,6,0,1946.0,1.0,240.0,0,0,0,0,0,0,0,5,2008,11.779128505744886
841,70,70.04995836802665,12155,6,8,1925,1950,0.0,156.0,0.0,516.0,672.0,810,672,0,1482,0.0,0.0,2,0,4,1,7,0,1934.0,1.0,400.0,0,0,254,0,0,0,0,3,2008,11.84939770159144
842,70,60.0,10440,5,8,1904,2002,0.0,0.0,0.0,650.0,650.0,958,581,0,1539,0.0,0.0,2,0,3,1,8,1,1983.0,2.0,686.0,70,78,68,0,0,0,0,6,2008,11.967180737247824
843,80,82.0,9020,6,7,1966,1966,183.0,312.0,539.0,276.0,1127.0,1165,0,0,1165,1.0,0.0,1,1,3,1,6,0,1966.0,2.0,490.0,0,129,0,0,0,0,0,5,2008,12.071969661006694
844,90,80.0,8000,5,4,1961,1961,0.0,0.0,0.0,1800.0,1800.0,1800,0,0,1800,0.0,0.0,2,0,6,2,10,0,1978.5061638868744,0.0,0.0,0,0,0,0,0,0,0,7,2007,11.856515169360305
845,50,100.0,12665,5,8,1915,1950,0.0,0.0,0.0,876.0,876.0,876,540,0,1416,0.0,0.0,1,1,4,1,7,1,1949.0,3.0,720.0,418,0,194,0,0,0,0,6,2008,11.94405831982697
846,85,70.04995836802665,16647,5,5,1975,1981,0.0,1390.0,0.0,0.0,1390.0,1701,0,0,1701,1.0,0.0,2,0,3,1,6,2,1975.0,2.0,611.0,0,0,0,0,0,0,0,1,2007,12.049418835484797
847,60,75.0,9317,7,5,1993,1993,137.0,513.0,0.0,227.0,740.0,1006,769,0,1775,1.0,0.0,2,1,3,1,7,1,1993.0,2.0,425.0,234,72,192,0,0,0,0,7,2009,12.269047444691562
848,20,36.0,15523,5,6,1972,1972,0.0,460.0,0.0,404.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,1,1972.0,1.0,338.0,0,0,0,0,0,0,0,8,2009,11.801856756822442
849,50,75.0,45600,6,8,1908,1997,0.0,0.0,0.0,907.0,907.0,1307,1051,0,2358,0.0,0.0,3,0,5,1,10,1,1908.0,2.0,360.0,486,40,0,0,175,0,0,9,2008,12.388394202324129
850,80,80.0,9600,6,7,1976,1994,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,0.0,0.0,2,1,3,1,7,1,1976.0,2.0,512.0,113,100,0,0,0,0,0,8,2007,12.138863895836725
851,120,36.0,4435,6,5,2003,2003,170.0,659.0,0.0,189.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,3,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,11,2007,11.786762130599957
852,120,70.04995836802665,3196,8,5,2003,2003,40.0,0.0,0.0,1273.0,1273.0,1456,0,0,1456,0.0,0.0,2,0,2,1,7,1,2003.0,2.0,400.0,143,20,0,0,0,0,0,5,2006,12.2783933071098
853,75,53.0,7128,7,5,1941,1950,0.0,364.0,0.0,554.0,918.0,918,728,0,1646,0.0,0.0,2,0,4,1,7,2,1941.0,1.0,240.0,0,0,0,0,126,0,0,8,2007,12.007621706806335
854,80,70.04995836802665,12095,6,6,1964,1964,115.0,564.0,0.0,563.0,1127.0,1445,0,0,1445,0.0,0.0,1,1,3,1,7,1,1964.0,2.0,645.0,180,0,0,0,0,0,0,8,2009,11.970350312009105
855,20,102.0,17920,5,4,1955,1974,0.0,306.0,1085.0,372.0,1763.0,1779,0,0,1779,1.0,0.0,1,1,3,1,6,1,1955.0,2.0,454.0,0,418,0,0,312,0,0,7,2006,12.043553716032399
856,20,70.04995836802665,6897,5,8,1962,2010,0.0,659.0,0.0,381.0,1040.0,1040,0,0,1040,1.0,0.0,1,1,3,1,6,0,1962.0,1.0,260.0,0,104,0,0,0,0,0,4,2010,11.751942365440728
857,80,70.04995836802665,10970,6,6,1978,1978,0.0,505.0,435.0,0.0,940.0,1026,0,0,1026,1.0,0.0,1,0,3,1,5,0,1981.0,2.0,576.0,0,0,34,0,0,0,0,10,2008,11.898187865760873
858,60,65.0,8125,6,5,1994,1995,0.0,0.0,0.0,702.0,702.0,702,779,0,1481,0.0,0.0,2,1,3,1,6,1,1994.0,2.0,343.0,0,36,0,0,0,0,0,3,2009,12.066810578196666
859,20,80.0,10400,7,5,1976,1976,189.0,0.0,0.0,1090.0,1090.0,1370,0,0,1370,0.0,0.0,2,0,3,1,6,1,1976.0,2.0,479.0,0,0,0,0,0,0,0,6,2009,11.931635799828413
860,60,70.04995836802665,11029,6,7,1968,1984,220.0,619.0,0.0,435.0,1054.0,1512,1142,0,2654,1.0,0.0,2,1,4,1,9,1,1968.0,2.0,619.0,0,65,0,0,222,0,0,8,2006,12.429216196844383
861,50,55.0,7642,7,8,1918,1998,0.0,0.0,0.0,912.0,912.0,912,514,0,1426,0.0,0.0,1,1,3,1,7,1,1925.0,1.0,216.0,0,240,0,0,0,0,0,6,2007,12.154516158615772
862,190,75.0,11625,5,4,1965,1965,0.0,841.0,0.0,198.0,1039.0,1039,0,0,1039,1.0,0.0,1,1,3,1,6,0,1965.0,2.0,504.0,0,0,0,0,0,0,0,4,2010,11.786762130599957
863,20,81.0,9672,6,5,1984,1985,0.0,338.0,0.0,702.0,1040.0,1097,0,0,1097,0.0,0.0,2,0,3,1,6,0,1986.0,2.0,480.0,0,0,0,0,0,0,0,5,2010,11.931635799828413
864,20,70.0,7931,5,5,1959,1959,0.0,1148.0,0.0,0.0,1148.0,1148,0,0,1148,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,672.0,0,0,0,0,0,0,0,7,2009,11.794337924408413
865,20,72.0,8640,7,5,2007,2008,0.0,0.0,0.0,1372.0,1372.0,1372,0,0,1372,0.0,0.0,2,0,3,1,6,0,2008.0,2.0,529.0,0,140,0,0,0,0,0,5,2008,12.431533509799543
866,20,70.04995836802665,8750,5,6,1970,1970,76.0,828.0,0.0,174.0,1002.0,1002,0,0,1002,1.0,0.0,1,0,3,1,5,0,1973.0,2.0,902.0,0,0,0,0,0,0,0,8,2009,11.908340237224891
867,20,67.0,10656,8,5,2006,2007,274.0,0.0,0.0,1638.0,1638.0,1646,0,0,1646,0.0,0.0,2,0,3,1,6,1,2007.0,3.0,870.0,192,80,0,0,0,0,0,11,2007,12.424806488355683
868,20,85.0,6970,4,5,1961,1961,0.0,932.0,0.0,108.0,1040.0,1120,0,0,1120,1.0,0.0,1,1,3,1,5,0,1961.0,2.0,544.0,168,0,0,0,0,0,400,5,2007,11.76756768334381
869,60,70.04995836802665,14762,5,6,1948,1950,0.0,0.0,0.0,0.0,0.0,1547,720,53,2320,0.0,0.0,2,0,2,1,7,1,1979.0,2.0,672.0,120,144,0,0,0,0,0,5,2006,12.037653993905211
870,60,80.0,9938,7,5,1993,1994,246.0,750.0,0.0,300.0,1050.0,1062,887,0,1949,1.0,0.0,2,1,3,1,8,1,1993.0,2.0,574.0,156,90,0,0,0,0,0,6,2010,12.371587084007746
871,20,60.0,6600,5,5,1962,1962,0.0,0.0,0.0,894.0,894.0,894,0,0,894,0.0,0.0,1,0,2,1,5,0,1962.0,1.0,308.0,0,0,0,0,0,0,0,8,2009,11.603679828238693
872,60,70.0,8750,6,5,1998,1998,116.0,505.0,0.0,299.0,804.0,804,878,0,1682,0.0,0.0,2,1,3,1,7,0,1998.0,2.0,523.0,0,77,0,0,0,0,0,6,2010,12.20856952572876
873,20,74.0,8892,5,7,1953,1996,0.0,0.0,0.0,105.0,105.0,910,0,0,910,0.0,0.0,1,0,3,1,5,0,1953.0,2.0,414.0,196,0,150,0,0,0,0,10,2008,11.661345470088502
874,40,60.0,12144,5,7,1949,1950,0.0,375.0,0.0,457.0,832.0,1036,0,232,1268,0.0,0.0,1,0,3,1,6,1,1949.0,1.0,288.0,0,28,0,0,0,0,0,9,2009,11.79810440720389
875,50,52.0,5720,5,6,1941,1950,0.0,0.0,0.0,676.0,676.0,676,455,0,1131,0.0,0.0,1,1,3,1,5,0,1941.0,1.0,200.0,26,0,0,0,0,0,0,8,2009,11.104957226643945
876,60,75.0,9000,8,5,2007,2007,0.0,64.0,0.0,1120.0,1184.0,1184,1426,0,2610,0.0,0.0,2,1,4,1,11,1,2007.0,2.0,550.0,208,364,0,0,0,0,0,8,2007,12.623061104072981
877,20,94.0,25286,4,5,1963,1963,0.0,633.0,0.0,431.0,1064.0,1040,0,0,1040,1.0,0.0,1,0,3,1,5,0,1963.0,2.0,648.0,0,0,0,0,0,0,0,1,2007,11.792449349720545
878,60,74.0,8834,9,5,2004,2005,216.0,1170.0,0.0,292.0,1462.0,1462,762,0,2224,1.0,0.0,2,1,4,1,10,1,2004.0,3.0,738.0,184,0,0,0,0,0,0,6,2009,12.765688433465597
879,85,88.0,11782,5,7,1961,1995,0.0,899.0,0.0,210.0,1109.0,1155,0,0,1155,1.0,0.0,1,0,3,1,6,0,1987.0,2.0,576.0,192,0,0,0,0,0,400,6,2010,11.904967552746252
880,20,70.04995836802665,7000,5,8,1978,2005,90.0,646.0,0.0,218.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,6,0,1978.0,1.0,336.0,0,0,0,0,0,0,0,7,2009,11.824079893607152
881,20,60.0,7024,5,5,2005,2006,0.0,980.0,0.0,110.0,1090.0,1090,0,0,1090,1.0,0.0,1,1,2,1,5,0,2005.0,2.0,450.0,0,49,0,0,0,0,0,6,2007,11.964001084330445
882,50,44.0,13758,7,5,1990,1991,117.0,902.0,0.0,254.0,1156.0,1187,530,0,1717,0.0,0.0,2,1,3,1,7,1,1990.0,2.0,400.0,168,36,0,0,0,0,0,4,2007,12.141534124392603
883,60,70.04995836802665,9636,6,5,1992,1993,0.0,0.0,0.0,808.0,808.0,808,785,0,1593,0.0,0.0,2,1,3,1,7,1,1993.0,2.0,389.0,342,40,0,0,0,0,0,12,2009,12.089538829274222
884,75,60.0,6204,4,5,1912,1950,0.0,0.0,0.0,795.0,795.0,954,795,481,2230,1.0,0.0,1,0,5,1,10,0,1997.0,1.0,440.0,0,188,0,0,0,0,0,3,2006,11.682668239557323
885,20,65.0,7150,5,5,1967,1967,60.0,432.0,0.0,460.0,892.0,892,0,0,892,0.0,0.0,1,0,3,1,5,0,1967.0,1.0,288.0,0,0,0,0,0,0,0,7,2009,11.512925464970229
886,120,50.0,5119,9,5,1999,2000,60.0,1238.0,0.0,460.0,1698.0,1709,0,0,1709,1.0,0.0,2,0,2,1,5,1,1999.0,2.0,506.0,97,65,0,0,0,0,0,1,2008,12.703509032177148
887,90,70.0,8393,5,5,1959,2005,122.0,528.0,0.0,1098.0,1626.0,1712,0,0,1712,0.0,0.0,2,0,4,2,8,0,2005.0,2.0,588.0,272,54,0,0,0,0,0,6,2006,11.884489021402711
888,50,59.0,16466,5,7,1955,1955,0.0,0.0,0.0,816.0,816.0,872,521,0,1393,0.0,0.0,1,1,3,1,8,0,1955.0,1.0,300.0,121,0,0,0,265,0,0,4,2008,11.816726919301892
889,20,95.0,15865,8,6,1970,1970,0.0,351.0,823.0,1043.0,2217.0,2217,0,0,2217,1.0,0.0,2,0,4,1,8,1,1970.0,2.0,621.0,81,207,0,0,224,0,0,10,2007,12.498742259492994
890,20,128.0,12160,6,4,1953,1953,90.0,1024.0,0.0,481.0,1505.0,1505,0,0,1505,1.0,0.0,1,0,2,1,6,1,1953.0,2.0,505.0,0,0,0,162,0,0,0,2,2009,11.915051671812877
891,50,60.0,8064,5,7,1949,2006,0.0,0.0,0.0,672.0,672.0,672,252,0,924,0.0,0.0,1,0,3,1,6,1,2003.0,2.0,576.0,0,0,0,0,0,0,2000,7,2007,11.719126295554126
892,60,70.0,11184,6,5,1978,1978,92.0,226.0,500.0,192.0,918.0,918,765,0,1683,0.0,0.0,2,1,3,1,7,1,1978.0,2.0,440.0,243,0,0,0,0,0,0,7,2009,12.058152515453552
893,20,70.0,8414,6,8,1963,2003,0.0,663.0,0.0,396.0,1059.0,1068,0,0,1068,0.0,1.0,1,0,3,1,6,0,1963.0,1.0,264.0,192,0,0,0,0,0,0,2,2006,11.947949375319936
894,20,70.04995836802665,13284,5,5,1954,1954,0.0,1064.0,0.0,319.0,1383.0,1383,0,0,1383,1.0,0.0,1,0,3,1,6,1,1954.0,1.0,354.0,511,116,0,0,0,0,0,6,2008,12.013700752882718
895,90,64.0,7018,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1535,0,0,1535,0.0,0.0,2,0,4,2,8,0,1979.0,2.0,400.0,0,0,0,0,0,0,0,6,2009,11.685684782260491
896,60,71.0,7056,6,5,1963,1963,415.0,400.0,0.0,380.0,780.0,983,813,0,1796,1.0,0.0,1,1,4,1,8,1,1963.0,2.0,483.0,0,50,0,0,0,0,0,10,2008,11.84939770159144
897,30,50.0,8765,4,6,1936,1950,0.0,285.0,0.0,666.0,951.0,951,0,0,951,0.0,0.0,1,0,2,1,6,0,1936.0,1.0,327.0,0,28,0,0,0,0,0,4,2006,11.575900264131617
898,90,64.0,7018,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1120,1120,0,2240,0.0,0.0,2,0,6,2,12,0,1979.0,2.0,528.0,154,0,0,0,0,0,0,6,2009,11.870271183889114
899,20,100.0,12919,9,5,2009,2010,760.0,2188.0,0.0,142.0,2330.0,2364,0,0,2364,1.0,0.0,2,1,2,1,11,2,2009.0,3.0,820.0,0,67,0,0,0,0,0,3,2010,13.323926946863102
900,20,65.0,6993,5,7,1961,1994,0.0,465.0,0.0,447.0,912.0,1236,0,0,1236,0.0,0.0,1,0,3,1,6,1,1961.0,1.0,288.0,0,0,0,0,0,0,0,6,2006,11.813030057420567
901,20,70.04995836802665,7340,4,6,1971,1971,0.0,322.0,0.0,536.0,858.0,858,0,0,858,0.0,0.0,1,0,2,1,4,0,1979.0,1.0,684.0,0,0,0,0,0,0,0,6,2007,11.608235644774552
902,20,64.0,8712,5,7,1957,2000,0.0,860.0,0.0,132.0,992.0,1306,0,0,1306,1.0,0.0,1,0,2,1,5,0,1968.0,1.0,756.0,0,0,0,0,0,0,0,5,2009,11.938193200374572
903,60,63.0,7875,7,5,2003,2003,0.0,0.0,0.0,783.0,783.0,807,702,0,1509,0.0,0.0,2,1,3,1,8,1,2003.0,2.0,393.0,0,75,0,0,0,0,0,7,2006,12.100712129872347
904,20,50.0,14859,7,5,2006,2006,27.0,0.0,0.0,1670.0,1670.0,1670,0,0,1670,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,690.0,144,60,0,0,0,0,0,8,2006,12.388394202324129
905,20,70.04995836802665,6173,5,6,1967,1967,75.0,599.0,0.0,277.0,876.0,902,0,0,902,0.0,0.0,1,0,3,1,6,0,1967.0,1.0,288.0,0,0,0,0,0,0,0,8,2007,11.740061037553975
906,20,80.0,9920,5,5,1954,1954,110.0,354.0,290.0,412.0,1056.0,1063,0,0,1063,1.0,0.0,1,0,3,1,6,0,1954.0,1.0,280.0,0,0,164,0,0,0,0,2,2010,11.759785542901755
907,20,116.0,13501,8,5,2006,2006,208.0,63.0,0.0,1560.0,1623.0,1636,0,0,1636,1.0,0.0,2,0,3,1,8,1,2006.0,3.0,865.0,0,60,0,0,0,0,0,6,2007,12.449018824140563
908,50,86.0,11500,7,7,1936,1987,0.0,223.0,0.0,794.0,1017.0,1020,1037,0,2057,0.0,0.0,1,1,3,1,6,1,1936.0,1.0,180.0,0,0,0,0,322,0,0,6,2006,12.429216196844383
909,20,70.04995836802665,8885,5,5,1983,1983,0.0,301.0,324.0,239.0,864.0,902,0,0,902,1.0,0.0,1,0,2,1,5,0,1983.0,2.0,484.0,164,0,0,0,0,0,0,6,2006,11.782952602183288
910,60,149.0,12589,6,5,2005,2005,0.0,0.0,0.0,742.0,742.0,742,742,0,1484,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,36,24,0,0,0,0,0,6,2009,12.066810578196666
911,90,80.0,11600,5,5,1960,1960,361.0,443.0,0.0,662.0,1105.0,1105,1169,0,2274,0.0,0.0,2,0,5,2,12,0,1960.0,2.0,480.0,0,0,0,0,0,0,0,1,2010,11.946654038351252
912,20,70.04995836802665,9286,5,7,1977,1989,0.0,196.0,0.0,1072.0,1268.0,1268,0,0,1268,0.0,0.0,1,1,3,1,5,0,1978.0,1.0,252.0,173,0,0,0,0,0,0,10,2009,11.874090314181814
913,30,51.0,6120,5,7,1925,1950,0.0,489.0,0.0,279.0,768.0,1015,0,0,1015,0.0,0.0,1,0,3,1,6,0,1925.0,1.0,450.0,0,0,112,0,120,0,620,7,2006,11.385092093460344
914,90,82.0,6270,5,6,1949,1950,0.0,284.0,0.0,717.0,1001.0,1001,1001,0,2002,0.0,0.0,2,0,4,2,8,0,1949.0,3.0,871.0,0,0,0,0,0,0,0,8,2007,11.884489021402711
915,160,30.0,3000,6,5,2009,2009,76.0,294.0,0.0,318.0,612.0,612,612,0,1224,0.0,0.0,2,1,2,1,4,0,2009.0,2.0,528.0,0,234,0,0,0,0,0,6,2009,12.065274916913605
916,160,21.0,2001,4,5,1970,1970,80.0,0.0,0.0,546.0,546.0,546,546,0,1092,0.0,0.0,1,1,3,1,6,0,1970.0,1.0,286.0,0,0,0,0,0,0,0,1,2007,11.225243392518447
917,20,50.0,9000,2,3,1949,1950,0.0,50.0,0.0,430.0,480.0,480,0,0,480,1.0,0.0,0,0,1,1,4,0,1958.0,1.0,308.0,0,0,0,0,0,0,0,10,2006,10.47194980911048
918,20,70.04995836802665,17140,4,6,1956,1956,0.0,1059.0,0.0,75.0,1134.0,1229,0,0,1229,0.0,0.0,1,0,3,1,6,0,1956.0,1.0,284.0,0,0,0,0,0,0,0,4,2009,11.813030057420567
919,60,103.0,13125,7,5,1991,1991,0.0,48.0,634.0,422.0,1104.0,912,1215,0,2127,1.0,0.0,2,1,4,1,8,1,1991.0,3.0,833.0,72,192,224,0,0,0,0,11,2007,12.380025952653611
920,20,87.0,11029,6,8,1958,2002,0.0,528.0,411.0,245.0,1184.0,1414,0,0,1414,1.0,0.0,1,0,3,1,6,1,1990.0,2.0,601.0,0,51,0,0,190,0,0,5,2008,12.081076155355488
921,60,70.0,8462,6,5,1994,1994,105.0,814.0,0.0,114.0,928.0,936,785,0,1721,0.0,1.0,2,1,3,1,7,0,1994.0,2.0,471.0,300,87,0,0,0,0,0,7,2007,12.211060187041213
922,90,67.0,8777,5,7,1900,2003,0.0,1084.0,0.0,188.0,1272.0,1272,928,0,2200,2.0,0.0,2,2,4,2,9,0,1978.5061638868744,0.0,0.0,0,70,0,0,0,0,0,9,2008,11.890676734510876
923,20,65.0,10237,6,5,2005,2006,0.0,28.0,0.0,1288.0,1316.0,1316,0,0,1316,0.0,0.0,2,0,3,1,6,1,2005.0,2.0,397.0,100,0,0,23,0,0,0,10,2006,12.043494890772815
924,120,50.0,8012,6,5,1993,1994,0.0,165.0,841.0,598.0,1604.0,1617,0,0,1617,1.0,0.0,2,0,2,1,5,1,1993.0,2.0,533.0,0,69,0,0,0,0,0,7,2008,12.170445467887022
925,20,79.0,10240,6,6,1980,1980,157.0,625.0,1061.0,0.0,1686.0,1686,0,0,1686,1.0,0.0,2,0,3,1,7,1,1980.0,2.0,612.0,384,131,0,0,0,0,0,5,2006,12.24288661865289
926,20,70.04995836802665,15611,5,6,1977,1977,0.0,767.0,93.0,266.0,1126.0,1126,0,0,1126,0.0,1.0,2,0,3,1,6,0,1977.0,2.0,540.0,180,0,0,0,0,0,0,3,2008,12.072541252905651
927,60,93.0,11999,8,5,2003,2004,340.0,0.0,0.0,1181.0,1181.0,1234,1140,0,2374,0.0,0.0,2,1,4,1,10,1,2003.0,3.0,656.0,104,100,0,0,0,0,0,5,2007,12.560244459250788
928,60,70.04995836802665,9900,7,5,1968,1968,342.0,552.0,0.0,280.0,832.0,1098,880,0,1978,0.0,0.0,2,1,4,1,9,1,1968.0,2.0,486.0,0,43,0,0,0,0,0,4,2008,12.078239274020289
929,20,70.04995836802665,11838,8,5,2001,2001,0.0,0.0,0.0,1753.0,1753.0,1788,0,0,1788,0.0,0.0,2,0,3,1,7,1,2001.0,2.0,522.0,202,151,0,0,0,0,0,6,2009,12.373703486914124
930,60,70.04995836802665,13006,7,5,1997,1997,285.0,0.0,0.0,964.0,964.0,993,1243,0,2236,0.0,0.0,2,1,4,1,8,1,1997.0,2.0,642.0,0,0,0,0,0,0,0,11,2006,12.310432660854417
931,20,73.0,8925,8,5,2007,2007,0.0,16.0,0.0,1450.0,1466.0,1466,0,0,1466,0.0,0.0,2,0,3,1,7,0,2007.0,3.0,610.0,100,18,0,0,0,0,0,7,2009,12.211060187041213
932,20,70.0,9100,5,6,1965,1965,0.0,338.0,466.0,121.0,925.0,925,0,0,925,0.0,1.0,1,0,2,1,5,0,1965.0,1.0,429.0,0,0,0,0,0,0,0,7,2009,11.67419361256635
933,20,84.0,11670,9,5,2006,2006,302.0,0.0,0.0,1905.0,1905.0,1905,0,0,1905,0.0,0.0,2,0,3,1,8,1,2006.0,3.0,788.0,0,191,0,0,0,0,0,3,2007,12.676076274775909
934,20,63.0,8487,7,5,2004,2004,210.0,20.0,0.0,1480.0,1500.0,1500,0,0,1500,0.0,0.0,2,0,3,1,6,0,2004.0,2.0,570.0,192,36,0,0,0,0,0,8,2009,12.154779351142624
935,20,313.0,27650,7,7,1960,2007,0.0,425.0,0.0,160.0,585.0,2069,0,0,2069,1.0,0.0,2,0,4,1,9,1,1960.0,2.0,505.0,0,0,0,0,0,0,0,11,2008,12.396693005138824
936,30,52.0,5825,4,5,1926,1953,108.0,0.0,0.0,600.0,600.0,747,0,0,747,0.0,0.0,1,0,1,1,5,0,1953.0,2.0,528.0,0,0,32,0,0,0,0,6,2006,11.288531131754366
937,20,67.0,10083,7,5,2003,2003,103.68526170798899,833.0,0.0,343.0,1176.0,1200,0,0,1200,1.0,0.0,2,0,2,1,5,0,2003.0,2.0,555.0,0,41,0,0,0,0,0,8,2009,12.127570417375216
938,60,75.0,9675,7,5,2005,2005,0.0,341.0,0.0,772.0,1113.0,1113,858,0,1971,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,689.0,0,48,0,0,0,0,0,2,2009,12.441144767709657
939,60,73.0,8760,7,5,2006,2006,0.0,464.0,0.0,927.0,1391.0,1391,571,0,1962,0.0,0.0,2,1,3,1,7,0,2006.0,3.0,868.0,0,90,0,0,0,0,0,8,2006,12.38755635142507
940,70,70.04995836802665,24090,7,7,1940,1950,0.0,0.0,0.0,1032.0,1032.0,1207,1196,0,2403,0.0,0.0,2,0,4,1,10,2,1940.0,1.0,349.0,56,0,318,0,0,0,0,6,2010,12.406561506279576
941,90,55.0,12640,6,5,1976,1976,0.0,936.0,396.0,396.0,1728.0,1728,0,0,1728,0.0,0.0,2,0,4,2,8,0,1976.0,2.0,574.0,40,0,0,0,0,0,0,7,2006,11.924372644755941
942,60,70.04995836802665,8755,7,5,1999,1999,298.0,772.0,0.0,220.0,992.0,1022,1038,0,2060,1.0,0.0,2,1,3,1,8,1,1999.0,2.0,390.0,0,0,0,168,0,0,0,6,2009,12.273731294003989
943,90,42.0,7711,4,3,1977,1977,0.0,1440.0,0.0,0.0,1440.0,1440,0,0,1440,2.0,0.0,2,0,4,2,8,0,1978.5061638868744,0.0,0.0,321,0,0,0,0,0,0,8,2007,11.918390573078392
944,90,100.0,25000,5,4,1967,1967,0.0,0.0,0.0,1632.0,1632.0,1632,0,0,1632,0.0,0.0,2,0,4,2,8,0,1967.0,2.0,576.0,0,0,0,0,0,0,0,6,2007,11.870599909242044
945,20,70.04995836802665,14375,6,6,1958,1958,541.0,111.0,354.0,354.0,819.0,1344,0,0,1344,0.0,1.0,1,0,3,1,7,1,1958.0,2.0,525.0,0,118,0,0,233,0,0,1,2009,11.831379196088763
